date,BTC,ETH,XRP,USDT,BCH,BSV,LTC,EOS,BNB,XTZ,LINK,XLM,XMR,ADA,HT,TRX,USDC,DASH,CRO,ETC,NEO,MIOTA,XEM,ZEC,INO,MKR,ONT,PAX,DOGE,BAT,VET,BTG,TUSD,LSK,DCR,QTUM,INB,THR,ZB,ZRX,CNX,KCS,REP,WAVES,BCD,PZM,XIN,RVN,SNX,OMG,MCO,NANO,ENJ,THETA,CENNZ,BTM,HOT,ABBC,DGB,KMD,SEELE,MOF,KBC,ICX,KNC,MONA,STEEM,DX,XET,NEXO,SC,DGD,SNT,ZEN,BTS,HC,BCN,NRG,XVG,IOST,ZIL,BCZERO,REN,GNT,BNK,EURS,ARDR,AE,XZC,ELF,QNT,GXC,MANA,PLC,NPXS,ECOREAL,STRAT,MAID,RLC,CRPT,RCN,ETN,DGTX,ELA,DTR,TOMO,SAI,ADK,CSC,LA,ETP,ENG,CCC,EKT,ICON,WICC,LRC,TRUE,AION,QBIT,ARK,RDD,BZ,DRG,DCN,TNT,DIVI,VEST,BRD,ILC,FUN,NAS,VERI,IGNIS,WAN,NULS,BNT,LOKI,PPT,IOTX,YOU,EDC,XMX,R,FTM,WINK
16/04/2019,5235.56,167.62,0.327218,1.01,318.31,57.47,81.35,5.55,19.83,1.15,0.503054,0.117505,68.9,0.083783,2.3,0.027037,1.01,121.55,0.085164,6.31,10.96,0.312704,0.065427,69.66,1.02,632.89,1.32,1,0.002835,0.325965,0.007041,16.93,1.01,2.05,24.61,2.92,0.259938,756.49,0.307909,0.324921,1.41,1.2,19.14,2.69,1.08,0.180693,206.69,0.058378,0.072451,1.93,4.23,1.54,0.153319,0.132593,0.038538,0.122562,0.001308,0.187688,0.013235,1.05,0.00906,0.078884,0.053133,0.37018,0.267247,0.636312,0.421155,0.000254,1.62,0.078557,0.003136,19.51,0.026829,7.1,0.062436,1.42,0.000909,1.43,0.008645,0.013169,0.021314,0.016826,0.027529,0.088585,0.002005,1.13,0.080311,0.556762,8.09,0.184021,2.7,1.35,0.05754,21.95,0.00071,0.126501,1.09,0.13949,0.4902,0.16372,0.032935,0.005383,0.122983,3.88,0.014338,0.615,0.992796,1.75,0.000365,0.121196,0.598751,0.497255,0.004643,0.017784,0.013116,0.278882,0.073891,0.755117,0.18397,26.67,0.637152,0.001722,0.12772,0.060219,0.000044,0.019996,0.004047,0.00892,0.315693,0.056923,0.005344,1.42,15.21,0.022144,0.417518,0.860902,0.692952,0.245433,1.45,0.016185,0.014737,0.004898,0.000377,0.124241,0.01109,0.000203
17/04/2019,5251.94,166.95,0.335453,1.01,310.8,55.34,79.33,5.46,19.6,1.27,0.500259,0.116636,67.48,0.083074,2.27,0.026775,1.01,120.61,0.084489,6.23,11.01,0.309791,0.064343,70.36,0.977832,649.68,1.33,1,0.00281,0.334325,0.007071,17.12,1.01,2.02,24.8,2.86,0.252532,758.48,0.298398,0.332696,1.43,1.22,20.09,2.67,1.08,0.200016,203.11,0.059687,0.070649,1.95,4.37,1.61,0.17242,0.128515,0.03891,0.119423,0.001463,0.178977,0.01311,1.16,0.009002,0.078285,0.055219,0.363992,0.265355,0.629338,0.428029,0.000256,1.68,0.077717,0.003076,19.16,0.026538,7.17,0.062722,1.41,0.000926,1.48,0.008605,0.013097,0.021436,0.01514,0.027352,0.088494,0.002099,1.13,0.079573,0.550292,7.96,0.182083,2.41,1.34,0.056274,21.63,0.000704,0.129284,1.1,0.139589,0.510926,0.164422,0.031364,0.005164,0.109086,3.85,0.013722,0.586643,0.988045,1.83,0.000366,0.116981,0.607577,0.495353,0.004452,0.019075,0.013494,0.277162,0.071937,0.733782,0.196874,26.67,0.643179,0.001725,0.120721,0.064174,0.000043,0.019777,0.004076,0.009012,0.308947,0.056583,0.0054,1.33,16.07,0.021896,0.421632,0.904133,0.68728,0.248785,1.46,0.015939,0.014588,0.004964,0.000353,0.126435,0.009996,0.000209
18/04/2019,5298.39,173.81,0.337065,1,306.96,59.49,82.07,5.5,22.04,1.38,0.524362,0.117363,69.16,0.081775,2.4,0.026953,1,124.24,0.085511,6.34,11.27,0.310458,0.064695,70.37,1.06,674.28,1.34,1,0.002946,0.35192,0.007316,17.3,1.01,2.05,25.06,2.95,0.249912,766.26,0.325502,0.332832,1.43,1.28,21.31,2.71,1.12,0.2002,204.6,0.058255,0.074784,1.98,4.61,1.66,0.177904,0.126318,0.036897,0.1203,0.001443,0.177979,0.013833,1.12,0.009151,0.07596,0.053213,0.37426,0.269213,0.642061,0.427179,0.000259,2.08,0.080353,0.00311,24.6,0.027164,7.18,0.063121,1.44,0.00092,1.29,0.008627,0.012985,0.022146,0.008138,0.028168,0.089476,0.002089,1.13,0.081294,0.558511,8.33,0.182406,2.61,1.33,0.056716,23.23,0.000713,0.129448,1.12,0.141968,0.519676,0.162609,0.031895,0.005025,0.11926,3.8,0.015113,0.598882,0.990243,1.82,0.000317,0.116153,0.634761,0.492406,0.004509,0.021895,0.013676,0.276017,0.073996,0.747236,0.196698,26.57,0.642538,0.001745,0.119416,0.073688,0.000044,0.020498,0.003593,0.009317,0.315585,0.054829,0.005481,1.31,16.16,0.022176,0.434758,0.875841,0.708498,0.24995,1.44,0.015385,0.014957,0.005017,0.000368,0.125144,0.009551,0.000211
19/04/2019,5303.81,173.71,0.331902,1.01,306.81,59.4,82.57,5.49,24.48,1.36,0.51427,0.115737,68.57,0.0795,2.63,0.026559,1,123.05,0.08403,6.29,11.1,0.310967,0.063644,69.94,1.06,622.32,1.3,1,0.002893,0.3776,0.007227,17.32,1.01,2.03,25.04,2.93,0.244555,766.37,0.331123,0.328062,1.44,1.24,22.1,2.68,1.15,0.190688,204,0.066267,0.081476,1.98,4.79,1.72,0.190214,0.122095,0.035453,0.119093,0.001409,0.174096,0.013533,1.05,0.00958,0.071734,0.056481,0.369696,0.269509,0.645214,0.429605,0.000262,2.05,0.0786,0.003076,24.49,0.026595,7.2,0.063428,1.41,0.000927,1.31,0.008546,0.012669,0.022219,0.009994,0.028956,0.088145,0.002083,1.13,0.081769,0.551152,8.35,0.185342,2.64,1.32,0.059173,22.11,0.000705,0.122425,1.13,0.142465,0.522653,0.158782,0.032897,0.005345,0.116897,3.99,0.015145,0.595744,0.985735,1.76,0.000264,0.111395,0.636499,0.507128,0.004139,0.021307,0.013676,0.278634,0.076099,0.729186,0.194021,26.81,0.646957,0.001743,0.126225,0.070846,0.000045,0.020818,0.003647,0.009317,0.328477,0.051771,0.005583,1.32,18.05,0.021982,0.445001,0.872551,0.707922,0.249493,1.44,0.015591,0.015185,0.005001,0.000371,0.129474,0.010419,0.000211
20/04/2019,5337.89,173.75,0.328476,1.01,300.75,58.75,81.51,5.47,25.01,1.34,0.515661,0.115532,69.52,0.076506,2.55,0.026188,1,123.53,0.086405,6.25,10.95,0.312572,0.064325,69.75,1.06,620.35,1.31,0.99856,0.002902,0.414227,0.007018,17.26,1.01,2.03,25.53,2.88,0.245941,770.8,0.332509,0.322755,1.46,1.26,21.68,2.67,1.11,0.199961,206.03,0.065265,0.07542,1.96,4.99,1.73,0.203177,0.123417,0.035229,0.118098,0.001447,0.177468,0.013194,1.11,0.009219,0.070377,0.051978,0.378026,0.301032,1.32,0.447339,0.000257,2.23,0.080861,0.003048,26.32,0.026452,7.06,0.062477,1.41,0.000923,1.28,0.008472,0.013821,0.021889,0.016226,0.026927,0.093389,0.002102,1.16,0.082104,0.579269,8.13,0.194479,2.68,1.31,0.058518,21.18,0.000693,0.128943,1.13,0.14262,0.549919,0.143482,0.032288,0.005442,0.11669,4.08,0.014405,0.623848,0.988659,1.74,0.000319,0.111584,0.612472,0.538452,0.003937,0.020197,0.013676,0.276347,0.07428,0.70262,0.191327,27.24,0.632872,0.0017,0.120743,0.069211,0.000044,0.021207,0.004175,0.009307,0.327621,0.055207,0.005563,1.27,15.94,0.021421,0.430665,0.893115,0.712736,0.241411,1.4,0.015267,0.014469,0.004937,0.000392,0.135076,0.011174,0.000211
21/04/2019,5314.53,170.05,0.322449,1.01,290.48,56.63,77.33,5.25,24.19,1.32,0.499498,0.112404,68.72,0.074106,2.46,0.024985,1,121.56,0.083037,5.93,10.55,0.306223,0.063279,68.27,1.04,603.4,1.23,0.998521,0.00276,0.444291,0.006816,16.68,1.01,1.99,25.49,2.72,0.237117,718.95,0.306542,0.314682,1.42,1.18,20.89,2.61,1.06,0.200045,197.32,0.063097,0.079708,1.86,5.16,1.68,0.189409,0.115076,0.03687,0.110372,0.001389,0.171544,0.012708,1.09,0.008716,0.068923,0.053387,0.361229,0.285131,1.13,0.415771,0.000249,2.28,0.080391,0.002921,26.36,0.025354,6.84,0.061354,1.31,0.000888,1.32,0.008214,0.013926,0.021047,0.016249,0.025557,0.093277,0.002067,1.16,0.080341,0.547985,7.85,0.186728,2.58,1.32,0.055055,22.66,0.00069,0.134139,1.06,0.137771,0.542486,0.146476,0.031103,0.005259,0.114627,3.92,0.015044,0.612787,0.989095,1.71,0.000371,0.110878,0.603222,0.510493,0.004277,0.02149,0.013676,0.259209,0.068242,0.639228,0.187826,27.03,0.605531,0.001677,0.119113,0.067591,0.000043,0.020168,0.004399,0.009181,0.318932,0.053779,0.005424,1.21,15.13,0.021208,0.411669,0.843334,0.691686,0.245081,1.35,0.01503,0.01434,0.004651,0.000372,0.127771,0.010163,0.000211
22/04/2019,5399.37,171.87,0.323934,1.01,292.81,57.81,76.95,5.25,23.91,1.35,0.496664,0.113495,68.59,0.07804,2.46,0.025153,1,122.7,0.081912,5.94,10.82,0.310028,0.064089,69.02,1.04,606.91,1.23,0.99999,0.002798,0.400512,0.006986,16.99,1,2,25.68,2.76,0.232994,782.93,0.305253,0.313052,1.39,1.18,22.92,2.63,1.07,0.20007,193.47,0.061993,0.077211,1.87,5.03,1.77,0.188968,0.112107,0.039041,0.110751,0.001392,0.171226,0.01301,1.09,0.008419,0.065102,0.050141,0.408079,0.276542,1.09,0.417213,0.000245,2.46,0.085147,0.00307,35.3,0.026344,7.13,0.061956,1.3,0.0009,1.36,0.008504,0.013518,0.020967,0.01432,0.027065,0.089541,0.002013,1.15,0.081883,0.561228,8.01,0.194944,2.79,1.34,0.055728,21.69,0.000697,0.127466,1.05,0.131068,0.560758,0.140039,0.031197,0.005336,0.108206,3.7,0.016663,0.701244,0.998926,1.65,0.000376,0.102403,0.623981,0.514196,0.004388,0.025001,0.013711,0.256949,0.067036,0.630968,0.192122,26.56,0.597685,0.00167,0.118749,0.072246,0.000045,0.020138,0.004236,0.00953,0.318031,0.054505,0.005586,1.23,15.55,0.021522,0.434061,0.856541,0.690745,0.23404,1.33,0.014032,0.014499,0.004033,0.000369,0.129705,0.010382,0.000161
23/04/2019,5572.36,171.45,0.321222,1.01,291.17,56.33,74.85,5.18,22.88,1.46,0.481483,0.111824,69.33,0.074524,2.42,0.024467,0.999439,118.74,0.078115,5.96,10.4,0.301161,0.063298,67.35,1.05,601.57,1.18,1,0.002772,0.421706,0.006758,16.9,1.01,1.95,25.18,2.68,0.241634,807.6,0.333492,0.302989,1.37,1.23,21.7,2.62,1.06,0.190333,194.08,0.062037,0.073468,1.77,4.86,1.94,0.175177,0.110794,0.036653,0.106685,0.001358,0.181336,0.012983,1.05,0.008624,0.062501,0.046269,0.383117,0.264682,1.09,0.399995,0.000257,2.87,0.083036,0.00294,32.59,0.025177,7.35,0.060789,1.28,0.000927,1.49,0.00883,0.012317,0.020064,0.014499,0.02506,0.089588,0.002092,1.12,0.080505,0.537904,7.72,0.188502,2.69,1.3,0.05608,22.09,0.000692,0.111872,0.978221,0.126816,0.529245,0.165168,0.029938,0.005125,0.092664,3.71,0.016851,0.695526,0.980078,1.6,0.000444,0.101906,0.571696,0.471779,0.004281,0.025716,0.014246,0.25641,0.063292,0.669789,0.190287,27.09,0.575573,0.001774,0.11859,0.061115,0.000045,0.019134,0.004597,0.00973,0.317384,0.053762,0.006255,1.22,15.43,0.021324,0.414458,0.958837,0.679756,0.228902,1.32,0.012675,0.014697,0.004165,0.000326,0.112003,0.009499,0.000111
24/04/2019,5464.87,165.83,0.302318,1.01,278.94,54.1,73.31,4.81,23.13,1.23,0.478313,0.103259,67.68,0.072645,2.35,0.023416,0.998931,115.41,0.070441,5.6,9.96,0.288503,0.058249,65.07,1.02,576.55,1.13,0.999505,0.002599,0.416571,0.006437,15.94,1.01,1.86,25.21,2.51,0.227019,792.59,0.322815,0.289879,1.33,1.18,21.75,2.4,0.948503,0.189648,175.67,0.056848,0.076238,1.67,4.55,1.79,0.160389,0.100429,0.035297,0.099136,0.00129,0.16668,0.011732,0.991074,0.007188,0.059751,0.040351,0.389783,0.240554,1.02,0.36697,0.000273,3.21,0.079894,0.002879,29.1,0.023493,7.1,0.055623,1.18,0.000925,1.43,0.008164,0.011389,0.019303,0.014091,0.024853,0.081579,0.002132,1.13,0.073265,0.486598,7.06,0.179838,2.41,1.2,0.052591,21.73,0.000663,0.165261,0.928096,0.127192,0.480417,0.148479,0.027979,0.005011,0.083841,3.24,0.01594,0.632849,0.99833,1.54,0.000381,0.099168,0.579722,0.430306,0.003959,0.025162,0.014047,0.215828,0.059002,0.632334,0.184279,24.61,0.541859,0.001904,0.111701,0.051417,0.000042,0.019065,0.004934,0.009429,0.293868,0.054088,0.005681,1.07,14.87,0.019952,0.378827,0.832294,0.637842,0.225321,1.22,0.011763,0.015099,0.003814,0.000292,0.102914,0.009435,0.000109
25/04/2019,5210.52,154.46,0.289384,0.992808,266.85,51.4,71.25,4.59,22.24,1.12,0.445506,0.099075,61.3,0.069244,2.16,0.023,1.01,108.63,0.074158,5.4,9.56,0.271322,0.057237,61.75,0.964798,509.38,1.02,1.01,0.002506,0.386984,0.006003,15.21,1.01,1.75,23.05,2.34,0.214565,746.68,0.309048,0.272166,1.28,1.16,21.39,2.22,0.948592,0.171579,167.29,0.051973,0.072275,1.5,4.4,1.63,0.15365,0.09452,0.032089,0.096886,0.001241,0.156048,0.011155,0.931909,0.006226,0.059872,0.044882,0.354284,0.231778,1,0.34102,0.000273,3,0.075064,0.00276,25.85,0.02242,6.68,0.05254,1.12,0.000862,1.38,0.007667,0.010267,0.017349,0.013347,0.022502,0.073686,0.002019,1.11,0.067979,0.462298,6.83,0.167578,2.36,1.08,0.049392,21.39,0.000629,0.15271,0.868845,0.115344,0.462857,0.145606,0.026265,0.004848,0.091262,2.99,0.016469,0.610305,0.971129,1.47,0.000518,0.092151,0.504441,0.401205,0.003826,0.023666,0.011346,0.217288,0.05871,0.611488,0.172407,23.03,0.508057,0.00171,0.1041,0.04509,0.000042,0.01649,0.004052,0.009018,0.271,0.052833,0.005172,0.992162,13.76,0.018925,0.346649,0.721057,0.596945,0.208943,1.18,0.010935,0.015102,0.004332,0.000241,0.097663,0.008381,0.000104
26/04/2019,5279.35,156.35,0.298502,0.991103,263.88,53.84,73.12,4.74,22.87,1.15,0.436926,0.09914,62.09,0.069219,2.2,0.023892,1.02,109.46,0.071177,5.44,9.41,0.269564,0.058606,61.38,0.950675,500.45,1.05,1.02,0.002519,0.377215,0.006076,16.36,1.03,1.76,22.91,2.37,0.215672,765.93,0.309299,0.268758,1.32,1.15,22.1,2.2,0.932775,0.179903,170.92,0.052593,0.071598,1.51,4.57,1.57,0.155151,0.102921,0.036728,0.096833,0.001261,0.154139,0.011411,0.963904,0.005789,0.059568,0.045391,0.357282,0.221111,0.939081,0.34352,0.000258,3.07,0.078825,0.002682,31.14,0.02257,7.45,0.052972,1.16,0.000851,1.49,0.00752,0.010634,0.017103,0.014294,0.023003,0.074195,0.002056,1.11,0.066751,0.452446,6.49,0.163008,2.21,1.1,0.050216,24.59,0.000649,0.145074,0.846876,0.123785,0.453487,0.146346,0.023788,0.004702,0.026688,3.03,0.016943,0.621559,0.975366,1.52,0.000526,0.091796,0.542693,0.395796,0.00382,0.023072,0.011404,0.221545,0.057362,0.617905,0.170597,23.95,0.487202,0.001735,0.100675,0.051095,0.000042,0.016465,0.004267,0.009345,0.284864,0.056673,0.005182,0.975761,13.94,0.018952,0.344235,0.737217,0.601815,0.20865,1.15,0.010725,0.016066,0.004516,0.000239,0.092769,0.008627,0.000158
27/04/2019,5268.29,158.43,0.296741,0.994751,263.94,54.5,72.12,4.71,22.34,1.22,0.441571,0.099951,62.55,0.070196,2.2,0.023643,1.01,109.64,0.073969,5.5,9.49,0.27386,0.059049,61.53,0.955311,521.22,1.14,1.02,0.002516,0.390431,0.006133,16.17,1.03,1.78,23.17,2.4,0.217291,766.24,0.302627,0.285399,1.31,1.17,21.84,2.17,0.944749,0.159908,171.33,0.055445,0.07012,1.57,4.66,1.57,0.156951,0.102418,0.032092,0.098712,0.001272,0.148112,0.011052,1.01,0.00614,0.059029,0.046394,0.360937,0.227604,0.916985,0.351215,0.000251,3.15,0.079349,0.002749,29.65,0.022841,7.47,0.054115,1.17,0.000851,1.56,0.007688,0.011657,0.017916,0.013807,0.023996,0.074854,0.002036,1.12,0.067459,0.460458,6.66,0.165078,2.51,1.11,0.049605,24.61,0.000648,0.133905,0.888237,0.127346,0.469491,0.15092,0.024205,0.004864,0.025898,3.16,0.019343,0.643206,0.988967,1.58,0.000842,0.0922,0.565249,0.414421,0.003889,0.025488,0.011404,0.21809,0.059268,0.643138,0.185507,24.09,0.511719,0.001691,0.096895,0.054664,0.000048,0.017101,0.004366,0.009182,0.295074,0.066437,0.005371,1.04,13.82,0.019028,0.351813,0.731053,0.609007,0.199708,1.19,0.010912,0.016041,0.004577,0.000271,0.094925,0.00929,0.000105
28/04/2019,5285.14,157.3,0.297426,0.993873,255.47,54.28,69.73,4.72,22.9,1.17,0.448218,0.098736,61.23,0.068591,2.29,0.023592,1.02,110.24,0.073175,5.58,9.3,0.274111,0.057369,60.1,0.954841,548.02,1.11,1.02,0.002531,0.403177,0.006042,16.09,1.03,1.74,24.16,2.38,0.217246,768.09,0.310975,0.277532,1.31,1.15,21.48,2.1,0.914564,0.150645,170.52,0.053486,0.072214,1.52,4.57,1.55,0.155441,0.099299,0.030762,0.097278,0.001262,0.152814,0.01085,1,0.007262,0.05517,0.044371,0.354201,0.233191,1.06,0.356506,0.000255,3.33,0.080996,0.002718,30.98,0.022738,7.66,0.052737,1.16,0.000852,1.48,0.007558,0.010813,0.017338,0.014123,0.02314,0.074865,0.001962,1.12,0.068368,0.451312,6.49,0.162758,2.47,1.07,0.049215,24.25,0.00064,0.151691,0.85908,0.138931,0.446313,0.143143,0.023942,0.004916,0.032718,2.94,0.017728,0.665723,0.990528,1.53,0.001055,0.091782,0.565783,0.397365,0.003843,0.027663,0.011404,0.223018,0.059123,0.616261,0.179088,24.15,0.501441,0.001679,0.099398,0.047876,0.000041,0.016383,0.004602,0.009122,0.296935,0.093359,0.005134,1.02,13.97,0.019184,0.343765,0.717415,0.599717,0.209955,1.17,0.010506,0.015954,0.004736,0.000279,0.092482,0.008937,0.000106
29/04/2019,5247.35,155.2,0.294289,1,236.61,52.75,67.96,4.53,21.71,1.13,0.433501,0.096475,60.54,0.064631,2.28,0.022839,1.02,108.11,0.073596,5.57,9.43,0.309312,0.054537,58.48,0.943288,547.15,1.05,1.02,0.002466,0.376693,0.005853,15.7,1.03,1.72,23.13,2.34,0.215848,763.37,0.307637,0.273643,1.31,1.17,20.72,2,0.8802,0.14065,162.64,0.047252,0.072448,1.48,4.49,1.4,0.147942,0.09088,0.030336,0.097682,0.001236,0.142901,0.010603,0.935087,0.007032,0.05254,0.04105,0.327881,0.216648,0.999351,0.335351,0.00024,3.38,0.081486,0.00265,29.06,0.021905,7.1,0.050537,1.11,0.000858,1.47,0.007158,0.010904,0.016536,0.0135,0.022132,0.071454,0.001971,1.12,0.064104,0.445522,6.16,0.15772,2.39,1.03,0.048526,23.69,0.000621,0.156097,0.808918,0.12906,0.429011,0.145768,0.022522,0.00486,0.029606,2.99,0.01583,0.60887,0.994742,1.37,0.000681,0.088762,0.578067,0.376218,0.003735,0.028892,0.011322,0.218791,0.057087,0.630401,0.174834,24.28,0.468878,0.001592,0.09698,0.052341,0.000042,0.015831,0.004498,0.009144,0.319495,0.079443,0.005214,1.01,13.67,0.018131,0.336669,0.699316,0.588102,0.189897,1.12,0.009956,0.015722,0.004596,0.000256,0.091039,0.008875,0.000106
